Datetime,Demand,Supply,Imbalance,Price,State
2004-05-05 15:00:00,138.8737077442476,-485.7938607357189,-624.6675684799666,100,2
2004-05-05 16:00:00,2.6101014898210297,-801.870685904388,-804.480787394209,100,1
2004-05-05 17:00:00,0.8438947666041868,-792.6797979152227,-793.5236926818269,100,1
2004-05-05 18:00:00,5.97164375817426,849.6014823588238,843.6298386006495,100,7
2004-05-05 19:00:00,0.0,184.4587141007191,184.4587141007191,100,5
2004-05-05 20:00:00,0.31709282857912796,367.4710595850808,367.1539667565017,100,5
2004-05-05 21:00:00,0.1651053320567648,598.8866907652172,598.7215854331604,100,6
2004-05-05 22:00:00,13.21190105004331,47.4803141690835,34.26841311904019,100,4
2004-05-05 23:00:00,108.80950312781367,-187.67774660798176,-296.48724973579544,100,3
2004-05-06 00:00:00,15.6322984727496,679.903189137573,664.2708906648234,100,6
2004-05-06 01:00:00,171.27751400236778,-266.0375968648135,-437.31511086718126,100,2
2004-05-06 02:00:00,7.297526676360654,-778.6664878549286,-785.9640145312893,100,1
2004-05-06 03:00:00,37.78466403865423,123.49134442662393,85.7066803879697,100,4
2004-05-06 04:00:00,4.981438476947951,339.65361701387735,334.6721785369294,100,5
2004-05-06 05:00:00,142.02508958262814,-771.6403383221084,-913.6654279047366,100,1
2004-05-06 06:00:00,29.550336770901886,-500.4596422040702,-530.0099789749721,100,2
2004-05-06 07:00:00,53.63123724734389,-513.6039735100757,-567.2352107574195,100,2
2004-05-06 08:00:00,53.712416693748985,-99.64329276415089,-153.35570945789988,100,3
2004-05-06 09:00:00,11.12634179497234,778.7418034931954,767.6154616982232,100,7
2004-05-06 10:00:00,34.04547174365236,-438.25742808750897,-472.3028998311613,100,2
2004-05-06 11:00:00,20.854209526336486,-126.02497935232563,-146.87918887866212,100,3
2004-05-06 12:00:00,13.053830160925473,-379.4820635954168,-392.53589375634226,100,2
2004-05-06 13:00:00,10.088055377292116,612.7470917909108,602.6590364136187,100,6
2004-05-06 14:00:00,0.6198562767163204,1112.7233704660994,1112.103514189383,100,8
2004-05-06 15:00:00,62.29093583712815,-700.4911146748977,-762.7820505120259,100,1
2004-05-06 16:00:00,4.967079611207904,692.1382930193387,687.1712134081308,100,7
2004-05-06 17:00:00,0.0,-106.35321568946452,-106.35321568946452,100,4
2004-05-06 18:00:00,7.420754230215334,73.74913141139643,66.3283771811811,100,4
2004-05-06 19:00:00,124.51587897549358,-504.041150665446,-628.5570296409396,100,2
2004-05-06 20:00:00,148.4287836796708,-602.4950483816183,-750.9238320612891,100,1
2004-05-06 21:00:00,3.4112912209717834,-865.4856676159338,-868.8969588369056,100,1
2004-05-06 22:00:00,254.74644596149002,-165.53840043970231,-420.28484640119234,100,2
2004-05-06 23:00:00,7.9176294056322245,834.1810167368691,826.2633873312369,100,7
2004-05-07 00:00:00,-33.16703865143254,-624.8397908039394,-591.6727521525069,100,2
2004-05-07 01:00:00,122.1028894823488,-817.993002697465,-940.0958921798139,100,0
2004-05-07 02:00:00,37.72739427145338,-403.1840578156364,-440.91145208708974,100,2
2004-05-07 03:00:00,0.25172187232314824,-1006.1850193312167,-1006.4367412035399,100,0
2004-05-07 04:00:00,0.0,533.8613544695527,533.8613544695527,100,6
2004-05-07 05:00:00,39.61487784218612,-231.01850163462444,-270.63337947681055,100,3
2004-05-07 06:00:00,-152.59180832095637,-707.8676230410947,-555.2758147201383,100,2
2004-05-07 07:00:00,28.052725896077632,-717.4394817221693,-745.4922076182469,100,1
2004-05-07 08:00:00,40.23133275484731,-109.71077729060326,-149.94211004545056,100,3
2004-05-07 09:00:00,0.738851274016378,854.4007040812783,853.6618528072619,100,7
2004-05-07 10:00:00,0.0,-659.3004408151099,-659.3004408151099,100,1
2004-05-07 11:00:00,179.11905856440652,-784.737318164045,-963.8563767284514,100,0
2004-05-07 12:00:00,81.75061990091386,-454.3625717040285,-536.1131916049424,100,2
2004-05-07 13:00:00,5.505032715364149,39.74884254747437,34.243809832110216,100,4
2004-05-07 14:00:00,16.521425608669308,605.7461807528134,589.2247551441441,100,6
2004-05-07 15:00:00,14.82597289476326,283.98747006619027,269.161497171427,100,5
2004-05-07 16:00:00,7.814818481445444,-607.1311211655924,-614.9459396470378,100,2
2004-05-07 17:00:00,60.15133667286211,-366.0773548246307,-426.2286914974928,100,2
2004-05-07 18:00:00,-9.229193138387071,-316.2717008991252,-307.04250776073815,100,3
2004-05-07 19:00:00,78.1869213793457,-245.4443264922511,-323.63124787159677,100,3
2004-05-07 20:00:00,16.414464501329995,-137.39455187070746,-153.80901637203746,100,3
2004-05-07 21:00:00,200.29153011427195,-331.94191630547584,-532.2334464197478,100,2
2004-05-07 22:00:00,6.15240687122087,-567.0222464189403,-573.1746532901611,100,2
2004-05-07 23:00:00,13.664235088214413,555.3733364662326,541.7091013780181,100,6
2004-05-08 00:00:00,13.09263855116334,762.1625084921184,749.0698699409551,100,7
2004-05-08 01:00:00,-3.3606786984786523,-745.0010360550801,-741.6403573566015,100,1
2004-05-08 02:00:00,64.70074678378035,765.1286180975592,700.4278713137788,100,7
2004-05-08 03:00:00,10.927529339770391,657.4145031467067,646.4869738069362,100,6
2004-05-08 04:00:00,1.0747396144971546,495.513865087272,494.43912547277483,100,6
2004-05-08 05:00:00,0.8203485377138732,-55.87363577211494,-56.693984309828814,100,4
2004-05-08 06:00:00,13.619448275796541,-379.9197214980653,-393.53916977386183,100,2
2004-05-08 07:00:00,-58.12959622663331,-259.64885336571564,-201.51925713908233,100,3
2004-05-08 08:00:00,-15.437272173106184,-193.57747027249758,-178.1401980993914,100,3
2004-05-08 09:00:00,14.09519115807289,178.20064087503522,164.10544971696234,100,5
2004-05-08 10:00:00,190.5589111917545,-201.95799641968293,-392.51690761143743,100,2
2004-05-08 11:00:00,-9.628062504302168,-255.57573021595746,-245.9476677116553,100,3
2004-05-08 12:00:00,0.0,626.8411338061961,626.8411338061961,100,6
2004-05-08 13:00:00,-36.514184825139836,-191.98823746615733,-155.4740526410175,100,3
2004-05-08 14:00:00,0.0,222.319056584393,222.319056584393,100,5
2004-05-08 15:00:00,49.48497681116427,-183.21370266682231,-232.6986794779866,100,3
2004-05-08 16:00:00,13.0116290543096,211.64582666986112,198.63419761555153,100,5
2004-05-08 17:00:00,6.590954545583304,-214.94652787609206,-221.53748242167538,100,3
2004-05-08 18:00:00,8.961998545301896,20.97531450908093,12.013315963779036,100,4
2004-05-08 19:00:00,47.29702353209915,-65.7526691655355,-113.04969269763464,100,4
2004-05-08 20:00:00,15.70108440141987,290.22112877245075,274.5200443710309,100,5
2004-05-08 21:00:00,25.177190146748387,-286.2096383876052,-311.3868285343536,100,3
2004-05-08 22:00:00,19.884852169952502,-57.831760686000386,-77.71661285595289,100,4
2004-05-08 23:00:00,4.293169253281794,-31.86069806484676,-36.153867318128555,100,4
2004-05-09 00:00:00,11.157888459556885,705.8960786844101,694.7381902248533,100,7
2004-05-09 01:00:00,8.847827303230659,517.7686940739113,508.9208667706807,100,6
2004-05-09 02:00:00,-1.0634964866175272,790.021371651165,791.0848681377826,100,7
2004-05-09 03:00:00,1.308502912470817,-797.9628023537032,-799.271305266174,100,1
2004-05-09 04:00:00,-1.0977481506033664,-161.70350947465136,-160.605761324048,100,3
2004-05-09 05:00:00,85.80933766664253,-492.37016155741753,-578.17949922406,100,2
2004-05-09 06:00:00,76.51834358960149,-599.413106583876,-675.9314501734775,100,1
2004-05-09 07:00:00,-14.182629994377013,-974.5559050835949,-960.3732750892178,100,0
2004-05-09 08:00:00,6.932582544183611,140.52823277402268,133.59565022983907,100,4
2004-05-09 09:00:00,38.91585090801458,-924.4183543674624,-963.334205275477,100,0
2004-05-09 10:00:00,19.61157148034536,-203.19605613390672,-222.80762761425208,100,3
2004-05-09 11:00:00,30.796369218404195,34.87700990040142,4.080640681997224,100,4
2004-05-09 12:00:00,2.3900802718839014,1023.211180597966,1020.821100326082,100,8
2004-05-09 13:00:00,10.666841330393133,802.2630198699895,791.5961785395964,100,7
2004-05-09 14:00:00,-2.9252780728676226,-452.72895762963174,-449.8036795567641,100,2
2004-05-09 15:00:00,16.72079038664026,1037.3309571727232,1020.6101667860829,100,8
2004-05-09 16:00:00,24.83577132159428,-392.09495695507957,-416.93072827667385,100,2
2004-05-09 17:00:00,217.31791847641182,-108.13954455360671,-325.4574630300185,100,3
2004-05-09 18:00:00,0.797299285157421,836.6198144919128,835.8225152067554,100,7
2004-05-09 19:00:00,66.26388416436812,-560.9083460073006,-627.1722301716687,100,2
2004-05-09 20:00:00,155.86578732374207,-217.40991303605463,-373.2757003597967,100,3
2004-05-09 21:00:00,0.0,-767.9067881019296,-767.9067881019296,100,1
2004-05-09 22:00:00,9.628129344182934,-631.4603648234171,-641.0884941676001,100,2
2004-05-09 23:00:00,0.0,-62.29228600221228,-62.29228600221228,100,4
2004-05-10 00:00:00,48.980234078610486,-980.151384582174,-1029.1316186607846,100,0
2004-05-10 01:00:00,1.2709393033625789,-202.94093539583923,-204.21187469920181,100,3
2004-05-10 02:00:00,0.0,-75.90563180819454,-75.90563180819454,100,4
2004-05-10 03:00:00,212.94643018152655,71.06547703628749,-141.88095314523906,100,3
2004-05-10 04:00:00,0.0,-799.5827365344495,-799.5827365344495,100,1
2004-05-10 05:00:00,55.898205197713914,-337.6362770856154,-393.53448228332934,100,2
2004-05-10 06:00:00,35.47016975253925,940.5877443193439,905.1175745668046,100,7
2004-05-10 07:00:00,62.35808352017151,-444.5467762735258,-506.9048597936973,100,2
2004-05-10 08:00:00,205.45271017972013,-121.56792124162737,-327.0206314213475,100,3
2004-05-10 09:00:00,16.493525815385855,-478.26676933886245,-494.7602951542483,100,2
2004-05-10 10:00:00,22.42986732628523,-567.7857819807303,-590.2156493070156,100,2
2004-05-10 11:00:00,221.13707594193448,-418.97571621413414,-640.1127921560686,100,2
2004-05-10 12:00:00,6.553208609806513,726.3426747807932,719.7894661709868,100,7
2004-05-10 13:00:00,14.033844903583534,496.5690093279874,482.53516442440383,100,6
2004-05-10 14:00:00,38.96818317393095,-147.76583361887714,-186.7340167928081,100,3
2004-05-10 15:00:00,62.01053726134424,-786.3080710561112,-848.3186083174554,100,1
2004-05-10 16:00:00,49.21114068312468,-664.3858191053387,-713.5969597884633,100,1
2004-05-10 17:00:00,12.538514172233878,242.29878625435515,229.76027208212128,100,5
2004-05-10 18:00:00,13.03613633892933,582.8904416507033,569.854305311774,100,6
2004-05-10 19:00:00,89.80614652761636,-571.689259534486,-661.4954060621023,100,1
2004-05-10 20:00:00,8.692260043510329,-5.437942105464984,-14.130202148975313,100,4
2004-05-10 21:00:00,122.06575603068819,-576.545108535378,-698.6108645660661,100,1
2004-05-10 22:00:00,7.930229300602995,-647.1309099181308,-655.0611392187337,100,1
2004-05-10 23:00:00,90.30551241235626,-153.35091145170023,-243.65642386405648,100,3
2004-05-11 00:00:00,30.63418248476285,851.6664843538321,821.0323018690692,100,7
2004-05-11 01:00:00,57.11930679900259,72.74104559470813,15.62173879570554,100,4
2004-05-11 02:00:00,14.33265779348067,431.8144164031679,417.48175860968723,100,6
2004-05-11 03:00:00,151.7813294881755,-243.0240555019166,-394.8053849900921,100,2
2004-05-11 04:00:00,-24.458669208400515,-846.0247773761371,-821.5661081677366,100,1
2004-05-11 05:00:00,23.106343417505258,1033.7596133456655,1010.6532699281602,100,8
2004-05-11 06:00:00,137.8280257327239,-820.3293673790151,-958.157393111739,100,0
2004-05-11 07:00:00,8.833594228372977,-328.97778286801866,-337.81137709639165,100,3
2004-05-11 08:00:00,28.583093768858944,-454.2516707265924,-482.83476449545134,100,2
2004-05-11 09:00:00,-14.927688713232936,-480.0803001745992,-465.15261146136623,100,2
2004-05-11 10:00:00,26.430513063696143,-235.46492218541144,-261.8954352491076,100,3
2004-05-11 11:00:00,72.50915884970632,-283.80555267864906,-356.31471152835536,100,3
2004-05-11 12:00:00,34.32995402316656,-101.73584242135425,-136.0657964445208,100,3
2004-05-11 13:00:00,10.425575388248053,338.70716801502795,328.2815926267799,100,5
2004-05-11 14:00:00,1.419091931494402,-37.13933557831753,-38.55842750981193,100,4
2004-05-11 15:00:00,9.083332662019334,45.36878185333249,36.28544919131316,100,4
2004-05-11 16:00:00,0.0,569.5799591829208,569.5799591829208,100,6
2004-05-11 17:00:00,274.6596563014423,-493.6616067402966,-768.3212630417388,100,1
2004-05-11 18:00:00,3.4827835086876657,-111.58284526603691,-115.06562877472457,100,4
2004-05-11 19:00:00,-6.178027963742034,-704.6688207501978,-698.4907927864558,100,1
2004-05-11 20:00:00,20.48782354324444,75.45479860799,54.96697506474556,100,4
2004-05-11 21:00:00,52.729390778575635,-297.6958704984314,-350.42526127700705,100,3
2004-05-11 22:00:00,29.710626406077285,-295.9201573346422,-325.6307837407195,100,3
2004-05-11 23:00:00,272.59284531872316,42.212387274144405,-230.38045804457875,100,3
2004-05-12 00:00:00,108.21105896957748,-87.53975010215814,-195.7508090717356,100,3
2004-05-12 01:00:00,5.217384007524318,762.8795003412985,757.6621163337742,100,7
2004-05-12 02:00:00,-18.429919440690153,-579.1695468492724,-560.7396274085822,100,2
2004-05-12 03:00:00,-0.47035869230499605,362.24891323210153,362.71927192440654,100,5
2004-05-12 04:00:00,63.01050128389495,10.65955683428949,-52.350944449605464,100,4
2004-05-12 05:00:00,7.201205711426192,-743.9814809880122,-751.1826866994384,100,1
2004-05-12 06:00:00,180.42670975067813,-922.349417798306,-1102.7761275489843,100,0
2004-05-12 07:00:00,114.20267183443974,-158.6252739216212,-272.8279457560609,100,3
2004-05-12 08:00:00,8.092921515470707,646.0925373348975,637.9996158194268,100,6
2004-05-12 09:00:00,1.9882393645648548,-370.86519099152486,-372.8534303560897,100,3
2004-05-12 10:00:00,1.350412348407478,-11.824620719751614,-13.175033068159092,100,4
2004-05-12 11:00:00,82.16639272610625,-806.3595457420324,-888.5259384681386,100,1
2004-05-12 12:00:00,8.231912640208403,901.4853110740179,893.2533984338095,100,7
2004-05-12 13:00:00,-7.551648493582723,-722.6015209650536,-715.0498724714708,100,1
2004-05-12 14:00:00,150.68103786821194,-470.943625455195,-621.6246633234069,100,2
2004-05-12 15:00:00,-18.14314968010141,-630.432675052267,-612.2895253721656,100,2
2004-05-12 16:00:00,16.135858451305637,-291.5562395814813,-307.69209803278693,100,3
2004-05-12 17:00:00,156.90058805781976,-397.3141862890293,-554.214774346849,100,2
2004-05-12 18:00:00,44.347015706078736,-838.9544202369757,-883.3014359430545,100,1
2004-05-12 19:00:00,29.533763772256652,882.1744191227062,852.6406553504496,100,7
2004-05-12 20:00:00,0.0,420.8491538720743,420.8491538720743,100,6
2004-05-12 21:00:00,41.729768248913615,-572.1505133222719,-613.8802815711855,100,2
2004-05-12 22:00:00,170.84458120756153,-543.9497965146993,-714.7943777222608,100,1
2004-05-12 23:00:00,2.351059939621706,-183.11508871143576,-185.46614865105747,100,3
2004-05-13 00:00:00,21.726792885170717,-543.4902847611779,-565.2170776463487,100,2
2004-05-13 01:00:00,17.859691458111094,-50.45255687214677,-68.31224833025786,100,4
2004-05-13 02:00:00,76.08991183364999,178.82264734551285,102.73273551186286,100,4
2004-05-13 03:00:00,1.9399248248613559,-388.3118545795506,-390.25177940441193,100,2
2004-05-13 04:00:00,3.9625174030736643,508.67487527311243,504.7123578700388,100,6
2004-05-13 05:00:00,21.133972959849114,264.7759467690222,243.6419738091731,100,5
2004-05-13 06:00:00,99.65162648965006,-358.2782193144366,-457.92984580408665,100,2
2004-05-13 07:00:00,-0.09574587748774688,-108.05153898659643,-107.95579310910868,100,4
2004-05-13 08:00:00,28.48270696318255,73.79143513145169,45.30872816826914,100,4
2004-05-13 09:00:00,25.427232257124512,13.324737225254953,-12.102495031869559,100,4
2004-05-13 10:00:00,43.4334978858041,-193.72378630107295,-237.15728418687706,100,3
2004-05-13 11:00:00,8.442220456796916,717.9213200298918,709.4790995730949,100,7
2004-05-13 12:00:00,13.8633328921855,-506.7450581323284,-520.6083910245139,100,2
2004-05-13 13:00:00,64.43117886798919,-499.7988291107887,-564.2300079787778,100,2
2004-05-13 14:00:00,96.38741076700013,-317.1994135393573,-413.5868243063574,100,2
2004-05-13 15:00:00,9.628486522157077,-743.8065985061096,-753.4350850282667,100,1
2004-05-13 16:00:00,267.92493995087756,-163.29132636753042,-431.216266318408,100,2
2004-05-13 17:00:00,25.531885118942853,-23.924277781998924,-49.45616290094178,100,4
2004-05-13 18:00:00,-1.285035291089587,203.46059986957775,204.74563516066735,100,5
2004-05-13 19:00:00,326.49638168448064,-425.45843911932786,-751.9548208038085,100,1
2004-05-13 20:00:00,17.86342096532103,439.5002781932699,421.63685722794884,100,6
2004-05-13 21:00:00,34.243843020299714,-56.69230382174098,-90.9361468420407,100,4
2004-05-13 22:00:00,8.745200631698532,-904.6307620572275,-913.3759626889259,100,1
2004-05-13 23:00:00,13.684066248031092,-141.7805248050634,-155.4645910530945,100,3
2004-05-14 00:00:00,122.65039837060473,-500.7294941210085,-623.3798924916132,100,2
2004-05-14 01:00:00,55.36603432120949,-958.3475759792576,-1013.713610300467,100,0
2004-05-14 02:00:00,-5.81852887284124,19.952258355196548,25.77078722803779,100,4
2004-05-14 03:00:00,48.58524935709203,-481.2366746433828,-529.8219240004748,100,2
2004-05-14 04:00:00,87.64184745027327,-707.8412557746323,-795.4831032249056,100,1
2004-05-14 05:00:00,77.33705217954272,-147.03364784548822,-224.37070002503094,100,3
2004-05-14 06:00:00,54.536096947506884,-356.05180667950316,-410.58790362701006,100,2
2004-05-14 07:00:00,71.49799934708412,-453.4991579433165,-524.9971572904007,100,2
2004-05-14 08:00:00,16.972673802914372,-1106.6976081087653,-1123.6702819116797,100,0
2004-05-14 09:00:00,1.150752143953369,109.82461274370512,108.67386059975175,100,4
2004-05-14 10:00:00,115.31529686117211,-203.79279997912468,-319.1080968402968,100,3
2004-05-14 11:00:00,96.75379559982383,-422.5201168721647,-519.2739124719885,100,2
2004-05-14 12:00:00,-26.617902207004747,-282.3994094707114,-255.78150726370666,100,3
2004-05-14 13:00:00,304.87528492151205,-454.4059616786231,-759.2812466001351,100,1
2004-05-14 14:00:00,2.044355089316115,-829.4070445614677,-831.4513996507839,100,1
2004-05-14 15:00:00,0.0,552.4963448944349,552.4963448944349,100,6
2004-05-14 16:00:00,8.650283268212162,-520.7795321891113,-529.4298154573235,100,2
2004-05-14 17:00:00,151.61968424746067,-221.32786946267976,-372.9475537101404,100,3
2004-05-14 18:00:00,0.0,1124.395262784461,1124.395262784461,100,8
